POS_ID,SALE_DATE,BRANCH,SKU,VOLUME,PRICE
POS_02647,2024-09-18,Tokyo-Central,Falcon-Drone,7.0,1885.9149530719992
POS_02648,2024-09-08,NYC-East,Lithium-Cell,3.0,1186.2903526622802
POS_02649,2024-10-26,Berlin-West,Controller-Pro,3.0,2258.766974606222
POS_02650,2024-08-28,Tokyo-Central,Lithium-Cell,8.0,69.20598274363516
POS_02651,2024-09-02,NYC-East,4K-Camera,4.0,2604.6425280936946
POS_02652,2024-11-16,Berlin-West,Landing-Gear,2.0,119.79314349407807
POS_02653,2024-12-04,Tokyo-Central,Falcon-Drone,9.0,2310.2615101310535
POS_02654,2024-12-24,Berlin-West,Lithium-Cell,6.0,2888.9921712022406
POS_02655,2024-12-05,Paris-South,Signal-Booster,2.0,2432.953669973657
POS_02656,2024-07-15,NYC-East,4K-Camera,8.0,2904.177207302821
POS_02657,2024-11-30,NYC-East,Lithium-Cell,7.0,1774.1621703398268
POS_02658,2024-11-11,Paris-South,Controller-Pro,8.0,1626.547234508747
POS_02659,2024-10-18,NYC-East,Signal-Booster,4.0,2967.443081010868
POS_02660,2024-08-27,Berlin-West,Controller-Pro,6.0,1448.6045242647601
POS_02661,2024-09-20,Paris-South,Falcon-Drone,5.0,863.9666341858441
POS_02662,2024-07-22,Paris-South,Lithium-Cell,6.0,949.4650778631096
POS_02663,2024-11-28,London-HQ,Landing-Gear,1.0,2267.8181546124383
POS_02664,2024-10-22,Paris-South,Falcon-Drone,3.0,2474.7842242044812
POS_02665,2024-07-14,NYC-East,Falcon-Drone,2.0,1433.0122707855949
POS_02666,2024-11-30,Berlin-West,4K-Camera,5.0,1196.7608144354765
POS_02667,2024-07-03,Berlin-West,Signal-Booster,2.0,2712.8768140625325
POS_02668,2024-10-14,Paris-South,Signal-Booster,6.0,2717.6367211489433
POS_02669,2024-08-15,Berlin-West,4K-Camera,3.0,1587.475686792362
POS_02670,2024-10-06,Tokyo-Central,Landing-Gear,5.0,2280.11809841097
POS_02671,2024-08-09,NYC-East,Falcon-Drone,3.0,2391.7469921477878
POS_02672,2024-09-11,Paris-South,Signal-Booster,4.0,502.2559647259807
POS_02673,2024-11-27,NYC-East,Landing-Gear,1.0,2430.2246675638708
POS_02674,2024-09-02,Tokyo-Central,Controller-Pro,,2875.672955138257
POS_02675,2024-10-09,London-HQ,Lithium-Cell,4.0,2577.0821805266805
POS_02676,2024-09-07,London-HQ,Signal-Booster,2.0,343.94998409685456
POS_02677,2024-07-22,Berlin-West,Falcon-Drone,2.0,2828.222421714932
POS_02678,2024-07-28,London-HQ,Landing-Gear,7.0,1847.898336217135
POS_02679,2024-11-10,London-HQ,Signal-Booster,4.0,1696.6426344875822
POS_02680,2024-07-25,Paris-South,Lithium-Cell,7.0,2427.7135487482155
POS_02681,2024-09-01,NYC-East,Lithium-Cell,3.0,2118.9860582556785
POS_02682,2024-08-21,Tokyo-Central,4K-Camera,6.0,1898.2716985466238
POS_02683,2024-10-24,Berlin-West,4K-Camera,9.0,1951.2753240479924
POS_02684,2024-07-16,Paris-South,Signal-Booster,9.0,2434.377153106822
POS_02685,2024-10-27,Paris-South,Falcon-Drone,2.0,2397.2376995851014
POS_02686,2024-10-06,Paris-South,Falcon-Drone,1.0,574.8315034147959
POS_02687,2024-12-11,Tokyo-Central,Signal-Booster,2.0,1652.147561127084
POS_02688,2024-11-19,Paris-South,Signal-Booster,5.0,1925.7920560120137
POS_02689,2024-11-02,London-HQ,Falcon-Drone,8.0,1872.6321400753077
POS_02690,2024-11-25,NYC-East,Falcon-Drone,2.0,1752.8358318771918
POS_02691,2024-12-21,Tokyo-Central,Signal-Booster,1.0,2990.9149571945736
POS_02692,2024-08-18,Tokyo-Central,Controller-Pro,9.0,1815.6210462044935
POS_02693,2024-11-01,Berlin-West,4K-Camera,9.0,80.49507176222178
POS_02694,2024-10-31,London-HQ,Landing-Gear,3.0,2079.3029796561536
POS_02695,2024-11-26,Paris-South,Lithium-Cell,7.0,533.0524193407529
POS_02696,2024-10-16,Paris-South,Lithium-Cell,1.0,689.9039838737357
POS_02697,2024-08-04,NYC-East,4K-Camera,5.0,744.9225725252809
POS_02698,2024-10-31,Berlin-West,4K-Camera,3.0,972.7272214278246
POS_02699,2024-07-26,NYC-East,Landing-Gear,9.0,1413.9605879116286
POS_02700,2024-08-21,Paris-South,Signal-Booster,5.0,2345.4961928912985
POS_02701,2024-12-22,Berlin-West,Lithium-Cell,4.0,537.501667082755
POS_02702,2024-07-08,Berlin-West,Lithium-Cell,3.0,824.6848118238256
POS_02703,2024-11-12,Berlin-West,Landing-Gear,2.0,549.6912642988104
POS_02704,2024-12-06,Berlin-West,Falcon-Drone,4.0,1980.0918624638534
POS_02705,2024-08-21,London-HQ,Landing-Gear,2.0,495.56791153036477
POS_02706,2024-07-15,Berlin-West,Controller-Pro,1.0,2155.969634066955
POS_02707,2024-09-13,Paris-South,4K-Camera,7.0,1799.9583742995542
POS_02708,2024-08-28,Tokyo-Central,Falcon-Drone,9.0,907.3911691654191
POS_02709,2024-11-21,Tokyo-Central,Landing-Gear,9.0,446.6065837816632
POS_02710,2024-08-07,NYC-East,Landing-Gear,9.0,2186.7747985404667
POS_02711,2024-07-02,Berlin-West,Signal-Booster,8.0,1270.0150235938652
POS_02712,2024-10-02,Tokyo-Central,4K-Camera,4.0,2725.7802385242053
POS_02713,2024-10-21,Berlin-West,Landing-Gear,4.0,1930.116924495049
POS_02714,2024-10-30,Tokyo-Central,Signal-Booster,3.0,2018.5929246267283
POS_02715,2024-11-29,Tokyo-Central,Signal-Booster,4.0,1226.3005895456752
POS_02716,2024-08-02,Berlin-West,Falcon-Drone,7.0,2868.5483499205866
POS_02717,2024-11-24,NYC-East,Signal-Booster,,-9.636032704867176
POS_02718,2024-09-11,London-HQ,Signal-Booster,3.0,1003.1106640302608
POS_02719,2024-10-16,Tokyo-Central,Landing-Gear,6.0,1523.1626174570758
POS_02720,2024-08-21,NYC-East,Signal-Booster,2.0,2720.274820831131
POS_02721,2024-11-09,Paris-South,Landing-Gear,1.0,2706.7009077265093
POS_02722,2024-08-28,NYC-East,Controller-Pro,4.0,2240.2352276620063
POS_02723,2024-08-21,Paris-South,Falcon-Drone,9.0,2186.1520509480415
POS_02724,2024-11-24,Berlin-West,Landing-Gear,8.0,1596.0188542813296
POS_02725,2024-11-10,Berlin-West,Signal-Booster,3.0,1203.3307542457471
POS_02726,2024-09-04,NYC-East,Falcon-Drone,6.0,1362.1213277606
POS_02727,2024-09-08,NYC-East,4K-Camera,7.0,115.71469490560776
POS_02728,2024-10-01,Paris-South,Controller-Pro,7.0,855.6278690652686
POS_02729,2024-08-27,NYC-East,Landing-Gear,2.0,1974.3533382398773
POS_02730,2024-08-28,Tokyo-Central,Falcon-Drone,8.0,2584.0918084286527
POS_02731,2024-10-27,London-HQ,Landing-Gear,,50.046593643247945
POS_02732,2024-08-13,Berlin-West,Controller-Pro,9.0,1842.5299622285486
POS_02733,2024-10-19,Tokyo-Central,4K-Camera,1.0,496.09779680045074
POS_02734,2024-10-01,Paris-South,Lithium-Cell,3.0,603.1199685228322
POS_02735,2024-07-11,London-HQ,Lithium-Cell,4.0,2854.26317617494
POS_02736,2024-12-16,NYC-East,Falcon-Drone,2.0,490.307617415816
POS_02737,2024-09-17,NYC-East,Signal-Booster,9.0,1255.5882029067134
POS_02738,2024-08-02,Tokyo-Central,4K-Camera,8.0,2760.084577777238
POS_02739,2024-07-24,Paris-South,Lithium-Cell,7.0,2373.7133316036993
POS_02740,2024-12-18,NYC-East,4K-Camera,4.0,484.38659191604654
POS_02741,2024-12-03,Berlin-West,Controller-Pro,3.0,2674.3341686285057
POS_02742,2024-10-22,Tokyo-Central,Lithium-Cell,3.0,1515.25152693576
POS_02743,2024-07-10,London-HQ,Lithium-Cell,2.0,1904.541733186653
POS_02744,2024-07-22,Tokyo-Central,Controller-Pro,1.0,426.4742664544501
POS_02745,2024-12-02,Berlin-West,Signal-Booster,3.0,2026.2504665826837
POS_02746,2024-08-25,London-HQ,4K-Camera,8.0,1259.3820692171466
POS_02747,2024-10-19,NYC-East,Lithium-Cell,4.0,1825.7579234857717
POS_02748,2024-11-09,NYC-East,Falcon-Drone,8.0,2557.742956682564
POS_02749,2024-10-12,London-HQ,Lithium-Cell,6.0,749.6415290090816
POS_02750,2024-10-28,London-HQ,Controller-Pro,5.0,2694.371530374564
POS_02751,2024-09-29,NYC-East,Landing-Gear,8.0,1194.9671651741587
POS_02752,2024-08-12,Tokyo-Central,Falcon-Drone,2.0,2660.434660900405
POS_02753,2024-08-20,Paris-South,Controller-Pro,3.0,2037.0594914364642
POS_02754,2024-07-17,London-HQ,4K-Camera,,1693.9172588157355
POS_02755,2024-10-25,Berlin-West,Signal-Booster,2.0,714.8993442053845
POS_02756,2024-10-27,Berlin-West,Controller-Pro,7.0,2956.496402184585
POS_02757,2024-09-29,Tokyo-Central,Falcon-Drone,6.0,1503.787038933704
POS_02758,2024-12-05,Berlin-West,Lithium-Cell,3.0,296.18126779852963
POS_02759,2024-07-24,Berlin-West,Controller-Pro,7.0,158.29217327572394
POS_02760,2024-12-20,NYC-East,Landing-Gear,9.0,1866.4360958977034
POS_02761,2024-10-05,NYC-East,Landing-Gear,4.0,2515.3731029877554
POS_02762,2024-10-07,Paris-South,Controller-Pro,7.0,686.6882255598908
POS_02763,2024-08-17,London-HQ,Falcon-Drone,1.0,790.1067866754095
POS_02764,2024-12-25,Berlin-West,Landing-Gear,3.0,2383.9550899217948
POS_02765,2024-12-11,NYC-East,Landing-Gear,3.0,1309.824275980618
POS_02766,2024-10-11,NYC-East,4K-Camera,9.0,2038.903425803916
POS_02767,2024-07-07,Berlin-West,4K-Camera,2.0,2333.9762782830476
POS_02768,2024-07-01,London-HQ,Lithium-Cell,1.0,105.90877593539716
POS_02769,2024-11-12,Paris-South,Landing-Gear,4.0,1440.9231403435222
POS_02770,2024-10-01,Tokyo-Central,Controller-Pro,9.0,1500.3161632881263
POS_02771,2024-12-15,Tokyo-Central,4K-Camera,6.0,2969.8798187175003
POS_02772,2024-12-07,Tokyo-Central,Controller-Pro,5.0,849.6491254236979
POS_02773,2024-07-05,Berlin-West,4K-Camera,2.0,1744.4996459236463
POS_02774,2024-10-02,Paris-South,Lithium-Cell,6.0,890.1621921414727
POS_02775,2024-07-06,Berlin-West,Falcon-Drone,6.0,2281.898545346198
POS_02776,2024-07-06,Berlin-West,Signal-Booster,3.0,1910.0268936940192
POS_02777,2024-10-22,London-HQ,Lithium-Cell,1.0,2832.0187626315656
POS_02778,2024-12-01,Tokyo-Central,Lithium-Cell,6.0,863.353216987757
POS_02779,2024-12-09,Berlin-West,4K-Camera,,718.3593391375285
POS_02780,2024-08-30,Paris-South,Falcon-Drone,5.0,878.9808164223696
POS_02781,2024-10-05,NYC-East,4K-Camera,6.0,1952.8076668867707
POS_02782,2024-10-03,Paris-South,Lithium-Cell,3.0,2523.4478017826737
POS_02783,2024-10-28,NYC-East,Signal-Booster,3.0,2023.9837057639643
POS_02784,2024-09-14,London-HQ,Lithium-Cell,6.0,2302.1735674220317
POS_02785,2024-07-07,Berlin-West,Landing-Gear,7.0,97.33647213520516
POS_02786,2024-07-04,Paris-South,Signal-Booster,6.0,113.37244302315199
POS_02787,2024-11-19,Tokyo-Central,Controller-Pro,5.0,1354.934152487445
POS_02788,2024-11-17,Tokyo-Central,Lithium-Cell,2.0,1465.9628202771614
POS_02789,2024-09-11,Paris-South,Lithium-Cell,7.0,2197.841638815148
POS_02790,2024-09-10,Paris-South,Controller-Pro,8.0,1646.4560919277005
POS_02791,2024-10-01,London-HQ,4K-Camera,5.0,1045.3076436498122
POS_02792,2024-08-28,Tokyo-Central,Lithium-Cell,8.0,2904.639030925506
POS_02793,2024-10-05,London-HQ,Signal-Booster,8.0,1018.6145013254666
POS_02794,2024-12-26,Tokyo-Central,Falcon-Drone,8.0,2758.2594670682893
POS_02795,2024-07-12,Berlin-West,Falcon-Drone,1.0,1304.3034623599713
POS_02796,2024-11-11,Tokyo-Central,Landing-Gear,2.0,2335.947642669595
POS_02797,2024-08-17,Tokyo-Central,Falcon-Drone,4.0,1750.5598444489833
POS_02798,2024-08-17,London-HQ,Controller-Pro,3.0,711.9498468511146
POS_02799,2024-10-02,Paris-South,4K-Camera,1.0,2521.4010139890097
POS_02800,2024-10-03,NYC-East,4K-Camera,9.0,2301.179125144194
POS_02801,2024-08-03,Paris-South,4K-Camera,1.0,1748.1936959115478
POS_02802,2024-11-18,NYC-East,4K-Camera,4.0,1585.6857833508313
POS_02803,2024-12-06,London-HQ,Lithium-Cell,4.0,1684.8452570658862
POS_02804,2024-09-05,London-HQ,Signal-Booster,8.0,2945.2253019047444
POS_02805,2024-09-25,NYC-East,Landing-Gear,4.0,1327.339969473315
POS_02806,2024-07-16,London-HQ,Signal-Booster,7.0,1334.0666284005385
POS_02807,2024-10-07,London-HQ,Landing-Gear,4.0,2943.5718114274514
POS_02808,2024-09-23,NYC-East,Controller-Pro,4.0,2403.5427353673426
POS_02809,2024-07-31,London-HQ,Controller-Pro,1.0,1185.0898049917148
POS_02810,2024-12-27,London-HQ,4K-Camera,9.0,786.2533097846834
POS_02811,2024-07-10,Berlin-West,Controller-Pro,7.0,784.3189736889398
POS_02812,2024-09-27,NYC-East,Signal-Booster,5.0,932.6626002793678
POS_02813,2024-08-06,London-HQ,Falcon-Drone,8.0,1938.2650777953575
POS_02814,2024-08-26,London-HQ,Controller-Pro,8.0,1795.9606241451554
POS_02815,2024-09-18,Berlin-West,4K-Camera,4.0,114.49345135112853
POS_02816,2024-10-14,Berlin-West,Controller-Pro,6.0,895.2556051746843
POS_02817,2024-10-04,London-HQ,Controller-Pro,1.0,891.5484719144845
POS_02818,2024-10-18,Tokyo-Central,Falcon-Drone,8.0,48.19157555247773
POS_02819,2024-12-13,Paris-South,Controller-Pro,2.0,1721.0394201229008
POS_02820,2024-12-25,London-HQ,Falcon-Drone,9.0,2822.7237972766125
POS_02821,2024-08-02,London-HQ,4K-Camera,3.0,2602.022030225489
POS_02822,2024-08-27,London-HQ,Controller-Pro,2.0,510.83689352342265
POS_02823,2024-12-04,London-HQ,Lithium-Cell,2.0,565.8909776251797
POS_02824,2024-12-06,Paris-South,Lithium-Cell,6.0,2520.5337204360726
POS_02825,2024-09-09,NYC-East,Falcon-Drone,2.0,2651.2117238935625
POS_02826,2024-12-21,Tokyo-Central,4K-Camera,1.0,557.1378982934092
POS_02827,2024-11-15,Paris-South,Falcon-Drone,7.0,2965.835826534548
POS_02828,2024-08-15,London-HQ,Signal-Booster,3.0,2371.3043111817315
POS_02829,2024-09-23,London-HQ,Landing-Gear,1.0,1848.703061055742
POS_02830,2024-10-12,NYC-East,4K-Camera,,-15.917746035670675
POS_02831,2024-07-11,London-HQ,Controller-Pro,8.0,1170.7812858588607
POS_02832,2024-11-19,Berlin-West,Signal-Booster,7.0,1277.466350401826
POS_02833,2024-08-08,Tokyo-Central,Controller-Pro,8.0,93.89742341495662
POS_02834,2024-07-23,Tokyo-Central,Controller-Pro,6.0,1959.638474546398
POS_02835,2024-07-10,Berlin-West,Controller-Pro,1.0,150.58616686282042
POS_02836,2024-10-03,Tokyo-Central,Controller-Pro,7.0,2710.7278666052034
POS_02837,2024-08-15,NYC-East,Signal-Booster,9.0,2039.8442561108168
POS_02838,2024-11-28,NYC-East,4K-Camera,1.0,293.3378238145812
POS_02839,2024-12-03,NYC-East,Lithium-Cell,6.0,2356.787220520572
POS_02840,2024-08-29,Paris-South,4K-Camera,4.0,1622.02195341994
POS_02841,2024-08-14,Paris-South,Controller-Pro,7.0,1524.1510138488554
POS_02842,2024-09-16,Tokyo-Central,Lithium-Cell,7.0,324.03734878534783
POS_02843,2024-10-18,Paris-South,4K-Camera,5.0,772.6413688314524
POS_02844,2024-09-15,NYC-East,4K-Camera,7.0,355.7966197913516
POS_02845,2024-09-20,Berlin-West,Falcon-Drone,9.0,2334.918897653504
POS_02846,2024-11-06,Tokyo-Central,Falcon-Drone,2.0,1670.5729268543723
POS_02847,2024-07-07,Paris-South,Signal-Booster,4.0,2638.067799333555
POS_02848,2024-11-06,Tokyo-Central,Landing-Gear,1.0,552.5658241292892
POS_02849,2024-11-08,Tokyo-Central,Signal-Booster,8.0,1238.9512190928056
POS_02850,2024-10-30,London-HQ,Falcon-Drone,2.0,1310.6738813092725
POS_02851,2024-12-27,Paris-South,Signal-Booster,1.0,2800.127174742839
POS_02852,2024-12-13,NYC-East,4K-Camera,3.0,2551.2304139281146
POS_02853,2024-07-14,Berlin-West,Falcon-Drone,4.0,1808.165510574875
POS_02854,2024-12-01,Paris-South,Lithium-Cell,9.0,63.86216449425265
POS_02855,2024-11-09,Paris-South,Lithium-Cell,4.0,1726.765074288141
POS_02856,2024-11-08,NYC-East,Controller-Pro,8.0,2253.4552593799913
POS_02857,2024-08-20,Tokyo-Central,Controller-Pro,3.0,525.0063997853802
POS_02858,2024-08-06,Berlin-West,Landing-Gear,5.0,433.1612548360457
POS_02859,2024-10-19,NYC-East,Landing-Gear,5.0,1790.676904572873
POS_02860,2024-11-07,Tokyo-Central,Lithium-Cell,6.0,432.6843740944107
POS_02861,2024-09-12,Berlin-West,Controller-Pro,1.0,1697.1627403964033
POS_02862,2024-08-17,Berlin-West,Controller-Pro,3.0,831.0511846772731
POS_02863,2024-11-29,Tokyo-Central,Landing-Gear,2.0,-38.71741255113188
POS_02864,2024-11-25,Berlin-West,Signal-Booster,9.0,1918.0219725688291
POS_02865,2024-09-26,NYC-East,Signal-Booster,5.0,1590.650821409503
POS_02866,2024-11-23,Paris-South,Controller-Pro,6.0,2556.9346995677784
POS_02867,2024-09-23,Paris-South,Landing-Gear,3.0,2427.0866005328253
POS_02868,2024-11-18,Berlin-West,Landing-Gear,1.0,2229.088736556579
POS_02869,2024-07-09,Tokyo-Central,4K-Camera,8.0,1682.2733513744872
POS_02870,2024-07-05,London-HQ,Landing-Gear,9.0,2033.109490885833
POS_02871,2024-10-14,Berlin-West,4K-Camera,9.0,248.10866889016177
POS_02872,2024-12-13,Tokyo-Central,Landing-Gear,3.0,1687.3660897960917
POS_02873,2024-09-18,NYC-East,Controller-Pro,9.0,1202.7646318114662
POS_02874,2024-08-18,Tokyo-Central,Signal-Booster,5.0,1510.8271866662353
POS_02875,2024-09-28,Berlin-West,Landing-Gear,8.0,-7.89368903726421
POS_02876,2024-08-18,NYC-East,Controller-Pro,4.0,1592.1440674252353
POS_02877,2024-07-12,NYC-East,4K-Camera,4.0,2801.838398155245
POS_02878,2024-11-20,NYC-East,Controller-Pro,4.0,2213.990559895984
POS_02879,2024-09-26,Paris-South,Lithium-Cell,9.0,213.1210882627223
POS_02880,2024-09-27,London-HQ,Landing-Gear,1.0,1852.6562405863508
POS_02881,2024-09-19,Paris-South,Falcon-Drone,6.0,189.45702282371116
POS_02882,2024-09-17,Berlin-West,Landing-Gear,7.0,2852.328709424674
POS_02883,2024-10-09,NYC-East,Landing-Gear,9.0,562.449556919719
POS_02884,2024-09-18,Paris-South,Landing-Gear,1.0,62.81579175903303
POS_02885,2024-07-12,London-HQ,Signal-Booster,8.0,934.4172666482666
POS_02886,2024-09-27,NYC-East,4K-Camera,3.0,2478.8621392252335
POS_02887,2024-10-31,Berlin-West,Signal-Booster,3.0,464.96628374059344
POS_02888,2024-08-26,Tokyo-Central,Signal-Booster,6.0,1865.0214499206102
POS_02889,2024-11-13,Paris-South,Signal-Booster,3.0,1441.6262676892693
POS_02890,2024-10-21,Paris-South,Signal-Booster,3.0,461.4413741748335
POS_02891,2024-12-06,Paris-South,Falcon-Drone,8.0,450.3537367852948
POS_02892,2024-07-12,NYC-East,Controller-Pro,6.0,2549.8708748150066
POS_02893,2024-09-01,NYC-East,Falcon-Drone,6.0,1544.2673871777986
POS_02894,2024-10-24,Berlin-West,Landing-Gear,1.0,2231.568987374334
POS_02895,2024-10-30,Paris-South,Falcon-Drone,5.0,2011.8365738738994
POS_02896,2024-08-04,London-HQ,Signal-Booster,8.0,731.8612440614478
POS_02897,2024-09-21,Berlin-West,Signal-Booster,1.0,354.4674153970947
POS_02898,2024-08-11,Paris-South,Signal-Booster,7.0,391.3432062440546
POS_02899,2024-11-13,Paris-South,Controller-Pro,1.0,2649.7373485256317
POS_02900,2024-10-04,Tokyo-Central,Landing-Gear,7.0,1532.863348109385
POS_02901,2024-07-26,Berlin-West,Signal-Booster,5.0,477.9994172011907
POS_02902,2024-08-28,NYC-East,Landing-Gear,1.0,681.8412771266004
POS_02903,2024-11-20,NYC-East,Landing-Gear,1.0,27.902875926593865
POS_02904,2024-08-16,Tokyo-Central,Lithium-Cell,2.0,2134.8316568997952
POS_02905,2024-09-15,NYC-East,Lithium-Cell,9.0,716.7424900221371
POS_02906,2024-11-03,Paris-South,Landing-Gear,1.0,526.0081267307171
POS_02907,2024-12-06,Berlin-West,Signal-Booster,4.0,958.7878234060888
POS_02908,2024-11-21,Paris-South,Landing-Gear,2.0,1381.598559768171
POS_02909,2024-10-15,NYC-East,Falcon-Drone,4.0,343.6858906913796
POS_02910,2024-12-08,NYC-East,Falcon-Drone,2.0,1965.236901953711
POS_02911,2024-07-14,Paris-South,Lithium-Cell,6.0,612.4679534252789
POS_02912,2024-07-02,Berlin-West,Falcon-Drone,5.0,2477.0298439259777
POS_02913,2024-08-18,Paris-South,Lithium-Cell,6.0,1418.311490195573
POS_02914,2024-12-23,Paris-South,4K-Camera,6.0,1790.67591822515
POS_02915,2024-10-05,London-HQ,Landing-Gear,1.0,2322.9895984948967
POS_02916,2024-11-15,Tokyo-Central,Lithium-Cell,2.0,838.6880330296736
POS_02917,2024-12-26,Tokyo-Central,Controller-Pro,7.0,1867.1020913757202
POS_02918,2024-11-02,Tokyo-Central,Signal-Booster,5.0,1324.7190531910571
POS_02919,2024-11-03,Berlin-West,Signal-Booster,7.0,562.6083495495643
POS_02920,2024-07-12,NYC-East,Signal-Booster,9.0,876.3434207075685
POS_02921,2024-10-08,Berlin-West,Landing-Gear,7.0,1916.9506286970548
POS_02922,2024-09-02,Paris-South,Controller-Pro,8.0,2951.560507096903
POS_02923,2024-10-30,Tokyo-Central,Falcon-Drone,7.0,882.665472305326
POS_02924,2024-09-06,Paris-South,Controller-Pro,5.0,2551.7626342027484
POS_02925,2024-08-20,NYC-East,4K-Camera,4.0,2233.6146015519676
POS_02926,2024-11-16,Tokyo-Central,4K-Camera,5.0,-41.11448730549648
POS_02927,2024-09-24,Tokyo-Central,Landing-Gear,8.0,1025.4304348005628
POS_02928,2024-09-15,Berlin-West,4K-Camera,6.0,2791.05926359991
POS_02929,2024-07-18,Paris-South,Signal-Booster,4.0,1585.9293058011342
POS_02930,2024-12-06,Berlin-West,Controller-Pro,3.0,46.01640616775924
POS_02931,2024-07-10,Berlin-West,Falcon-Drone,6.0,2899.5495824853433
POS_02932,2024-12-11,NYC-East,Falcon-Drone,2.0,321.69582654002386
POS_02933,2024-07-11,London-HQ,Falcon-Drone,6.0,2673.0547446928317
POS_02934,2024-08-27,London-HQ,Falcon-Drone,1.0,1528.24923826147
POS_02935,2024-10-22,Berlin-West,4K-Camera,1.0,1441.8568743892652
POS_02936,2024-12-08,Berlin-West,4K-Camera,3.0,2880.680138639591
POS_02937,2024-10-12,Paris-South,4K-Camera,9.0,1604.2638052088207
POS_02938,2024-12-25,NYC-East,Signal-Booster,5.0,1197.4288629390867
POS_02939,2024-08-16,London-HQ,Controller-Pro,2.0,2863.3240267210776
POS_02940,2024-11-02,Paris-South,Lithium-Cell,7.0,1771.1341598257147
POS_02941,2024-12-12,Berlin-West,4K-Camera,,2871.6978695937505
POS_02942,2024-07-08,Tokyo-Central,4K-Camera,4.0,469.6664298194827
POS_02943,2024-10-13,London-HQ,4K-Camera,1.0,2638.367652363013
POS_02944,2024-11-06,NYC-East,Landing-Gear,8.0,739.4679178145392
POS_02945,2024-10-20,NYC-East,Landing-Gear,6.0,502.17633649381605
POS_02946,2024-09-18,Paris-South,Falcon-Drone,7.0,535.9303517718445
POS_02947,2024-07-30,NYC-East,4K-Camera,2.0,2913.266856015415
POS_02948,2024-12-03,Tokyo-Central,Controller-Pro,5.0,1497.5668235671012
POS_02949,2024-07-14,NYC-East,Lithium-Cell,8.0,1603.3577551362278
POS_02950,2024-12-14,Paris-South,4K-Camera,3.0,2004.1337117854168
POS_02951,2024-11-20,Paris-South,Landing-Gear,6.0,2151.4274501882123
POS_02952,2024-07-19,Paris-South,Controller-Pro,4.0,1298.451182935694
POS_02953,2024-09-24,NYC-East,Lithium-Cell,1.0,1244.346352880099
POS_02954,2024-12-26,Berlin-West,Landing-Gear,3.0,220.0521228410002
POS_02955,2024-11-20,Berlin-West,Falcon-Drone,1.0,982.5754570091949
POS_02956,2024-09-05,London-HQ,Lithium-Cell,8.0,986.2276403070714
POS_02957,2024-12-17,Paris-South,Controller-Pro,7.0,32.38851739552618
POS_02958,2024-07-23,NYC-East,4K-Camera,5.0,-37.29185998947371
POS_02959,2024-11-26,Tokyo-Central,4K-Camera,8.0,721.9200280117816
POS_02960,2024-07-12,Paris-South,Lithium-Cell,9.0,374.8928699713107
POS_02961,2024-12-13,Berlin-West,Lithium-Cell,,1315.3254802346614
POS_02962,2024-08-21,Paris-South,Controller-Pro,1.0,2751.525386936261
