LOG_ID,EVENT_TIME,LOCATION,ITEM,UNITS,PRICE_PER_UNIT
CSV_03102,2023-12-09,London-01,Cables,5,241.00707216654155
CSV_03103,2023-10-04,Tokyo-04,Phone,2,1426.8800107784048
CSV_03104,2023-08-29,Paris-05,Mouse,2,800.3775624923974
CSV_03105,2023-07-01,Paris-05,Phone,4,891.0989351809301
CSV_03106,2023-08-21,NYC-02,Laptop,1,1965.4452810506168
CSV_03107,2023-09-21,Tokyo-04,TV,1,1211.1555649433058
CSV_03108,2023-11-13,NYC-02,Keyboard,3,1968.0596102614218
CSV_03109,2023-09-12,NYC-02,Laptop,7,1343.6948664187044
CSV_03110,2023-08-11,Paris-05,Laptop,4,403.1797877212641
CSV_03111,2023-12-09,London-01,Laptop,7,78.2501826949923
CSV_03112,2023-10-03,NYC-02,TV,4,281.82029016823617
CSV_03113,2023-09-26,NYC-02,Monitor,6,-127.4932609355887
CSV_03114,2023-07-26,London-01,Monitor,3,1909.433638150766
CSV_03115,2023-08-11,Tokyo-04,Laptop,2,1924.0920475032685
CSV_03116,2023-08-28,London-01,Mouse,3,-245.24887298259978
CSV_03117,2023-10-02,Berlin-03,Mouse,6,1862.2556868879292
CSV_03118,2023-12-14,Paris-05,Laptop,8,688.2739501278627
CSV_03119,2023-11-13,Berlin-03,Phone,3,1585.7175548155315
CSV_03120,2023-08-15,Berlin-03,Phone,7,1614.2883097228869
CSV_03121,2023-12-10,Berlin-03,Laptop,9,1496.6921657759012
CSV_03122,2023-11-13,Berlin-03,Mouse,3,1571.2009964592403
CSV_03123,2023-09-22,NYC-02,TV,4,1281.0878435995285
CSV_03124,2023-09-08,London-01,Mouse,1,702.3874001294321
CSV_03125,2023-08-14,Tokyo-04,Cables,1,25.51304070114827
CSV_03126,2023-11-22,Berlin-03,Phone,7,562.8737838109516
CSV_03127,2023-08-18,Paris-05,Cables,8,1268.4510114957002
CSV_03128,2023-10-17,Berlin-03,TV,9,1714.0982584539188
CSV_03129,2023-11-01,Tokyo-04,TV,2,1493.1962697983333
CSV_03130,2023-09-26,Paris-05,Monitor,2,898.0677917284993
CSV_03131,2023-10-24,Berlin-03,Laptop,2,1468.7079435547073
CSV_03132,2023-11-04,Paris-05,Laptop,7,796.6950429871567
CSV_03133,2023-10-11,Berlin-03,Cables,2,-179.05548466625078
CSV_03134,2023-08-25,Tokyo-04,TV,7,-47.01356182471318
CSV_03135,2023-11-09,London-01,Cables,7,-107.26331796302736
CSV_03136,2023-11-29,Tokyo-04,Laptop,5,875.1236797812737
CSV_03137,2023-10-24,Berlin-03,Cables,1,547.0734485068319
CSV_03138,2023-09-18,Tokyo-04,Monitor,6,481.16195728205037
CSV_03139,2023-07-26,London-01,TV,7,400.59297202958794
CSV_03140,2023-12-21,Tokyo-04,Keyboard,1,1013.3799663988243
CSV_03141,2023-11-04,Paris-05,Keyboard,8,456.02214621694577
CSV_03142,2023-12-02,Paris-05,Cables,9,219.37558651412849
CSV_03143,2023-10-04,Paris-05,Monitor,7,1298.5371994754967
CSV_03144,2023-11-17,Berlin-03,Cables,2,662.278423572892
CSV_03145,2023-10-19,Tokyo-04,Mouse,3,15.51974346362772
CSV_03146,2023-12-22,Paris-05,Monitor,,-444.3504314503475
CSV_03147,2023-09-29,London-01,Phone,2,-47.47021718196919
CSV_03148,2023-09-02,Berlin-03,Mouse,3,-327.24780553651476
CSV_03149,2023-11-24,Tokyo-04,Cables,9,295.9010328612004
CSV_03150,2023-11-10,London-01,Keyboard,1,1562.366769677974
CSV_03151,2023-11-28,NYC-02,Keyboard,3,212.66109050858563
CSV_03152,2023-07-23,London-01,Laptop,3,203.44265178160583
CSV_03153,2023-07-24,NYC-02,Mouse,1,1576.6091623473612
CSV_03154,2023-11-03,Paris-05,Cables,6,262.1278868305765
CSV_03155,2023-09-02,Paris-05,Phone,7,85.91046983906051
CSV_03156,2023-08-06,London-01,TV,1,1690.3428863301933
CSV_03157,2023-10-19,Tokyo-04,Keyboard,7,169.054688641614
CSV_03158,2023-07-03,Paris-05,TV,3,-230.37734104022638
CSV_03159,2023-11-20,Tokyo-04,Monitor,7,-217.3924157847319
CSV_03160,2023-07-28,Berlin-03,Phone,2,794.3378111483437
CSV_03161,2023-11-21,Tokyo-04,Monitor,5,-344.39008376274296
CSV_03162,2023-09-29,Berlin-03,Monitor,7,515.404871274585
CSV_03163,2023-09-11,London-01,Monitor,6,-165.75489424532253
CSV_03164,2023-12-01,Berlin-03,Cables,2,-112.467020586741
CSV_03165,2023-08-08,Berlin-03,Mouse,QTY_ERR,609.2981238416976
CSV_03166,2023-10-27,London-01,Phone,7,1808.907854203675
CSV_03167,2023-07-31,Tokyo-04,Mouse,7,1627.8264166508743
CSV_03168,2023-08-16,Paris-05,Keyboard,8,340.00829385399436
CSV_03169,2023-11-26,London-01,TV,9,1323.7002281712525
CSV_03170,2023-09-16,London-01,TV,4,246.20182290373373
CSV_03171,2023-11-13,London-01,Keyboard,9,1734.663688042709
CSV_03172,2023-10-09,London-01,TV,3,751.9946017601185
CSV_03173,2023-11-29,Tokyo-04,Monitor,QTY_ERR,-384.50265597799194
CSV_03174,2023-09-16,London-01,TV,5,713.8125670258773
CSV_03175,2023-10-01,London-01,Mouse,4,1718.8556846037368
CSV_03176,2023-09-30,London-01,Mouse,1,826.2670290102019
CSV_03177,2023-07-01,NYC-02,Cables,6,1453.3631002403433
CSV_03178,2023-08-15,London-01,Keyboard,5,-130.96613742252555
CSV_03179,2023-09-07,Berlin-03,Phone,2,1050.529499259551
CSV_03180,2023-11-23,London-01,Laptop,1,1811.1806881094444
CSV_03181,2023-11-25,Tokyo-04,Cables,5,-61.43134448958767
CSV_03182,2023-09-11,NYC-02,Mouse,6,1845.1904785680185
CSV_03183,2023-12-23,NYC-02,Phone,9,174.96706883360207
CSV_03184,2023-07-30,NYC-02,Phone,5,1540.7075577093256
CSV_03185,2023-11-08,London-01,TV,4,690.4033996470969
CSV_03186,2023-11-29,Tokyo-04,Phone,7,579.879117967992
CSV_03187,2023-12-20,London-01,Cables,,1093.1139987177498
CSV_03188,2023-07-13,Tokyo-04,Laptop,3,1934.530118636203
CSV_03189,2023-11-03,Berlin-03,Monitor,2,1321.344824548666
CSV_03190,2023-10-13,Tokyo-04,TV,9,743.1193489060056
CSV_03191,2023-09-01,London-01,Monitor,2,1747.7279438027044
CSV_03192,2023-09-04,NYC-02,Monitor,5,791.7141400927765
CSV_03193,2023-11-27,NYC-02,Laptop,8,973.1256601547416
CSV_03194,2023-11-24,Paris-05,Monitor,5,1121.9478711669135
CSV_03195,2023-08-31,NYC-02,Monitor,,1983.7004756662332
CSV_03196,2023-10-21,NYC-02,Cables,9,-279.503366364837
CSV_03197,2023-07-22,NYC-02,Mouse,8,1196.6755002810908
CSV_03198,2023-12-14,London-01,TV,7,1238.6813372901868
CSV_03199,2023-09-26,London-01,Monitor,3,1287.4894532234584
CSV_03200,2023-07-19,Tokyo-04,Keyboard,2,-355.0888410429921
CSV_03201,2023-08-23,Paris-05,TV,2,-448.18805639265224
CSV_03202,2023-11-28,NYC-02,Cables,8,551.8468167157514
CSV_03203,2023-11-08,Paris-05,Keyboard,2,1761.9276931119834
CSV_03204,2023-07-08,NYC-02,Monitor,7,1863.6522295303184
CSV_03205,2023-11-09,NYC-02,Cables,5,1381.238711329215
CSV_03206,2023-11-16,London-01,Laptop,5,297.3029797061912
CSV_03207,2023-08-26,London-01,Mouse,4,987.6901739906623
CSV_03208,2023-10-31,Paris-05,Monitor,4,513.7694793588514
CSV_03209,2023-08-23,London-01,Mouse,3,-16.554576158476323
CSV_03210,2023-07-06,Paris-05,Phone,2,692.0674852401412
CSV_03211,2023-12-17,Paris-05,Cables,,1316.3779421807026
CSV_03212,2023-10-29,London-01,Phone,7,-218.6830242180028
CSV_03213,2023-10-23,Paris-05,Cables,2,1009.6773865542825
CSV_03214,2023-12-23,London-01,Phone,4,750.9050984376336
CSV_03215,2023-10-19,NYC-02,Phone,4,532.9506451201198
CSV_03216,2023-12-02,Paris-05,Laptop,7,1984.47566810922
CSV_03217,2023-08-14,London-01,Phone,4,1714.0921880089618
CSV_03218,2023-07-07,Tokyo-04,Keyboard,8,605.2676688222487
CSV_03219,2023-11-22,Berlin-03,Cables,9,776.9802083055768
CSV_03220,2023-07-24,Tokyo-04,Phone,7,1260.3653416127972
CSV_03221,2023-07-19,Berlin-03,Cables,7,273.8451802208443
CSV_03222,2023-11-06,Paris-05,Phone,6,1801.7575030090015
CSV_03223,2023-09-05,Paris-05,Cables,4,1806.6972090879462
CSV_03224,2023-08-25,Paris-05,Monitor,5,265.8810535201235
CSV_03225,2023-09-24,Paris-05,Keyboard,3,247.33659644833256
CSV_03226,2023-08-25,London-01,TV,3,64.03734460570956
CSV_03227,2023-08-02,NYC-02,Laptop,1,1011.0182084884891
CSV_03228,2023-11-06,Berlin-03,Keyboard,2,1507.4718511421968
CSV_03229,2023-10-02,NYC-02,TV,6,511.6664473402898
CSV_03230,2023-09-07,NYC-02,Mouse,9,1651.1257459409435
CSV_03231,2023-08-05,Tokyo-04,Laptop,6,338.29177514579135
CSV_03232,2023-10-25,Berlin-03,Laptop,2,1089.7554080782663
CSV_03233,2023-08-23,Berlin-03,Cables,5,84.34273698579705
CSV_03234,2023-10-26,London-01,TV,1,1922.6013610353716
CSV_03235,2023-10-17,London-01,Mouse,1,1028.0631301203668
CSV_03236,2023-11-24,Tokyo-04,Mouse,5,1835.3829603914564
CSV_03237,2023-10-12,London-01,Mouse,2,-400.6160669148985
CSV_03238,2023-11-24,Berlin-03,Keyboard,3,596.754342586041
CSV_03239,2023-08-16,London-01,Keyboard,4,115.17152493026333
CSV_03240,2023-12-10,Tokyo-04,TV,6,209.95930829953477
CSV_03241,2023-10-13,Berlin-03,Phone,2,379.14013961294893
CSV_03242,2023-07-05,London-01,Phone,9,1639.573796728875
CSV_03243,2023-11-03,Paris-05,Phone,1,848.8085538156927
CSV_03244,2023-07-11,Paris-05,Keyboard,2,576.7843845389293
CSV_03245,2023-08-12,Paris-05,Mouse,6,911.6973536502428
CSV_03246,2023-11-22,London-01,Keyboard,9,1670.9070523615524
CSV_03247,2023-12-08,NYC-02,Cables,3,54.11980548157544
CSV_03248,2023-12-15,Paris-05,Laptop,6,1168.4402680016424
CSV_03249,2023-11-30,London-01,Cables,1,1610.9278004927396
CSV_03250,2023-11-18,Berlin-03,Mouse,8,-276.53207447135907
CSV_03251,2023-10-02,Berlin-03,Phone,3,132.0181666492863
CSV_03252,2023-08-30,Berlin-03,Phone,8,1883.2721581680426
CSV_03253,2023-10-26,NYC-02,Phone,5,1039.0357295104943
CSV_03254,2023-07-23,Tokyo-04,Mouse,1,780.0100911007912
CSV_03255,2023-08-03,Berlin-03,Cables,2,-320.5530233200028
CSV_03256,2023-09-27,Paris-05,TV,6,434.0382318580689
CSV_03257,2023-07-20,London-01,TV,8,-390.497507605297
CSV_03258,2023-09-27,Tokyo-04,Phone,4,640.3821836906641
CSV_03259,2023-08-17,Tokyo-04,TV,4,1010.5734903737996
CSV_03260,2023-09-15,NYC-02,Laptop,4,1567.3124648376747
CSV_03261,2023-08-01,London-01,Laptop,6,-498.5131048933565
CSV_03262,2023-12-19,Berlin-03,TV,9,220.88142137798764
CSV_03263,2023-12-09,Tokyo-04,Keyboard,7,1173.453485186375
CSV_03264,2023-09-07,Paris-05,TV,2,1256.280730994233
CSV_03265,2023-10-01,Berlin-03,TV,8,1551.8725610282227
CSV_03266,2023-08-19,NYC-02,Laptop,1,692.0642660870876
CSV_03267,2023-11-28,Berlin-03,Keyboard,6,1827.0174196190046
CSV_03268,2023-12-17,Paris-05,Phone,2,1974.40487798017
CSV_03269,2023-09-15,Paris-05,Cables,4,1850.7083677055957
CSV_03270,2023-12-13,NYC-02,Mouse,5,755.4536498251086
CSV_03271,2023-11-01,Tokyo-04,Phone,2,695.9030059479528
CSV_03272,2023-09-17,Paris-05,Mouse,8,-371.3849544449828
CSV_03273,2023-09-04,Berlin-03,Cables,3,1058.1955237759698
CSV_03274,2023-11-21,Tokyo-04,Mouse,9,915.7732614140741
CSV_03275,2023-10-13,Paris-05,TV,1,555.1164393010758
CSV_03276,2023-08-23,Paris-05,TV,3,572.1860770888809
CSV_03277,2023-08-11,London-01,TV,5,1858.1023689946464
CSV_03278,2023-07-11,Berlin-03,Monitor,5,813.8992379346478
CSV_03279,2023-11-09,NYC-02,Monitor,6,629.466374401997
CSV_03280,2023-10-03,London-01,Laptop,3,-4.090984399788397
CSV_03281,2023-12-18,Paris-05,Monitor,5,-445.63142340039064
CSV_03282,2023-10-17,NYC-02,Monitor,2,-322.09539663024657
CSV_03283,2023-07-13,London-01,Laptop,5,822.0558860974529
CSV_03284,2023-11-16,Berlin-03,Cables,3,1383.2141994765109
CSV_03285,2023-11-18,London-01,TV,2,1017.9747084426776
CSV_03286,2023-07-19,London-01,Keyboard,8,190.79071275088222
CSV_03287,2023-07-31,Tokyo-04,TV,9,1731.6123494927715
CSV_03288,2023-12-11,NYC-02,Phone,1,-323.12773210342937
CSV_03289,2023-09-01,Tokyo-04,Mouse,7,782.9416714848894
CSV_03290,2023-12-18,Berlin-03,Monitor,8,1383.6174405879624
CSV_03291,2023-12-07,London-01,Cables,9,-53.60741867102513
CSV_03292,2023-09-08,Paris-05,TV,1,-36.73550997547329
CSV_03293,2023-11-05,NYC-02,Mouse,4,-228.69399109975745
CSV_03294,2023-10-17,Paris-05,Phone,9,-95.65631931002446
CSV_03295,2023-11-14,London-01,TV,8,-463.7524554421053
CSV_03296,2023-08-14,Tokyo-04,Cables,4,1595.7600390718085
CSV_03297,2023-07-11,Paris-05,TV,4,1843.1802636731732
CSV_03298,2023-10-27,NYC-02,Keyboard,7,1947.8726768715183
CSV_03299,2023-12-25,Paris-05,Monitor,3,1837.3855674692136
CSV_03300,2023-09-21,London-01,TV,8,804.7798256920817
CSV_03301,2023-07-03,Paris-05,Phone,3,49.80546206416852
CSV_03302,2023-08-18,London-01,Laptop,5,682.2786590376295
CSV_03303,2023-10-24,Tokyo-04,Monitor,,54.22783573497202
CSV_03304,2023-12-27,NYC-02,Monitor,QTY_ERR,1571.0839700822899
CSV_03305,2023-12-06,Berlin-03,Phone,3,1593.5940570542834
CSV_03306,2023-10-12,NYC-02,Phone,8,753.8244259575226
CSV_03307,2023-10-27,London-01,Laptop,8,688.1312153510671
CSV_03308,2023-12-04,Tokyo-04,Cables,2,697.1451963201334
CSV_03309,2023-12-16,London-01,Phone,4,-424.1718184654329
CSV_03310,2023-10-28,Paris-05,Mouse,8,-491.2551090792467
CSV_03311,2023-10-24,NYC-02,Cables,9,1541.0384602031825
CSV_03312,2023-07-09,London-01,Keyboard,9,386.379182221155
CSV_03313,2023-11-10,London-01,Monitor,4,1554.4729481821205
CSV_03314,2023-10-14,Tokyo-04,TV,9,-18.878616955750715
CSV_03315,2023-12-12,London-01,TV,1,1422.664135147765
CSV_03316,2023-09-17,Paris-05,Cables,4,-303.6607393188283
CSV_03317,2023-10-28,Berlin-03,Laptop,7,1207.6932948156964
CSV_03318,2023-11-17,NYC-02,TV,4,136.84902511935536
CSV_03319,2023-12-01,Paris-05,Monitor,1,55.977564973884114
CSV_03320,2023-10-28,Berlin-03,Cables,5,828.884604130362
CSV_03321,2023-07-15,Berlin-03,Keyboard,4,687.714771401736
CSV_03322,2023-12-16,London-01,Monitor,4,1513.7377449165017
CSV_03323,2023-11-28,London-01,Phone,8,1131.3352834178363
CSV_03324,2023-08-20,Paris-05,Laptop,1,1271.9841122538946
CSV_03325,2023-12-16,London-01,TV,4,-87.54484163305222
CSV_03326,2023-10-16,Paris-05,Mouse,1,1115.500336901083
CSV_03327,2023-11-18,Paris-05,Mouse,5,-40.89136928710417
CSV_03328,2023-09-30,Berlin-03,Phone,1,1990.2417792561178
CSV_03329,2023-09-27,Paris-05,Laptop,8,1298.022719392591
CSV_03330,2023-12-24,Berlin-03,Cables,8,1970.2235102688928
CSV_03331,2023-09-26,London-01,Monitor,,575.4120265746783
CSV_03332,2023-09-05,Paris-05,Laptop,5,443.5930328969374
CSV_03333,2023-10-30,Tokyo-04,TV,7,1802.431173027881
CSV_03334,2023-09-24,Tokyo-04,Cables,4,1408.478352781906
CSV_03335,2023-10-10,Tokyo-04,Mouse,7,-236.27234906436325
CSV_03336,2023-08-09,London-01,Keyboard,8,1187.4026724876487
CSV_03337,2023-12-01,Tokyo-04,Monitor,2,1137.5274852081573
CSV_03338,2023-11-07,Tokyo-04,Laptop,2,1122.3220016309983
CSV_03339,2023-09-19,Berlin-03,Phone,5,1565.1393762211706
CSV_03340,2023-07-14,Tokyo-04,Phone,2,1862.2343448316287
CSV_03341,2023-09-06,NYC-02,Laptop,2,733.9405026429879
CSV_03342,2023-12-21,Berlin-03,Cables,,425.98212077218386
CSV_03343,2023-09-19,London-01,TV,2,276.3686432315137
CSV_03344,2023-12-08,NYC-02,Keyboard,3,740.3918112364006
CSV_03345,2023-12-08,Tokyo-04,Laptop,9,1315.6774887380695
CSV_03346,2023-12-15,Berlin-03,Phone,6,1912.441249122067
CSV_03347,2023-09-05,London-01,TV,7,843.5333296875547
CSV_03348,2023-12-12,London-01,Monitor,3,142.04536909981766
CSV_03349,2023-09-11,Berlin-03,Laptop,5,-28.563346023543033
CSV_03350,2023-10-01,Paris-05,Laptop,1,987.299375535554
CSV_03351,2023-11-06,NYC-02,Monitor,8,1525.610463410271
CSV_03352,2023-09-27,NYC-02,Phone,3,1053.9230662793693
CSV_03353,2023-09-16,NYC-02,Laptop,2,1574.049568673609
CSV_03354,2023-10-07,Paris-05,TV,1,381.52495781518564
CSV_03355,2023-11-03,Paris-05,Mouse,4,173.05703849593135
CSV_03356,2023-11-01,Berlin-03,Keyboard,3,1888.3624499493044
CSV_03357,2023-08-07,London-01,Mouse,,151.20928799137005
CSV_03358,2023-10-28,London-01,Monitor,3,1628.506117723291
CSV_03359,2023-09-19,Paris-05,Cables,3,1988.8551989809957
CSV_03360,2023-07-04,Tokyo-04,Phone,7,-249.6261832522227
CSV_03361,2023-09-10,Paris-05,Mouse,4,-399.29502866961434
CSV_03362,2023-08-15,Tokyo-04,Cables,7,275.0635834282116
CSV_03363,2023-11-12,Paris-05,TV,7,-130.50734656184818
CSV_03364,2023-09-27,Berlin-03,Monitor,1,1475.1306712301518
CSV_03365,2023-10-28,Paris-05,Cables,1,1668.721363413304
CSV_03366,2023-07-25,London-01,Cables,3,827.9494440832416
CSV_03367,2023-10-06,NYC-02,Phone,9,-486.0778484408469
CSV_03368,2023-08-09,Berlin-03,Laptop,7,265.5642586364503
CSV_03369,2023-10-29,Berlin-03,Laptop,,112.83017093638261
CSV_03370,2023-08-07,London-01,Cables,5,369.74702933423634
CSV_03371,2023-11-02,Berlin-03,Mouse,3,1340.5948866784017
CSV_03372,2023-10-09,London-01,Laptop,8,1831.5355766664961
CSV_03373,2023-07-21,Berlin-03,TV,5,635.7088216994255
CSV_03374,2023-07-24,Tokyo-04,Mouse,8,1904.2358562900881
CSV_03375,2023-10-12,Tokyo-04,Mouse,4,673.1698112181309
CSV_03376,2023-07-22,Paris-05,Phone,5,-356.21822984896255
CSV_03377,2023-10-02,Tokyo-04,Mouse,8,1501.8278073559547
CSV_03378,2023-09-07,NYC-02,Cables,3,385.6994268843124
CSV_03379,2023-07-08,Tokyo-04,Mouse,5,214.56187438741995
CSV_03380,2023-10-26,Berlin-03,Keyboard,4,971.4753126106825
CSV_03381,2023-12-26,Berlin-03,Monitor,3,680.4447066187713
CSV_03382,2023-10-22,Tokyo-04,Keyboard,6,1388.7701913132394
CSV_03383,2023-11-10,NYC-02,Keyboard,7,1006.3526126515214
CSV_03384,2023-08-13,London-01,Mouse,,-463.38018248926176
CSV_03385,2023-07-11,Paris-05,Laptop,5,1853.500893357716
CSV_03386,2023-07-10,Berlin-03,Monitor,5,1347.6829265668957
CSV_03387,2023-07-21,NYC-02,Cables,5,1867.3892416999943
CSV_03388,2023-08-02,Berlin-03,TV,1,1108.0627643132375
CSV_03389,2023-11-20,Berlin-03,Laptop,7,1048.434821593494
CSV_03390,2023-11-03,NYC-02,Laptop,5,420.9148516107746
CSV_03391,2023-11-21,London-01,Cables,5,238.3888509001415
CSV_03392,2023-11-05,Paris-05,Keyboard,7,1320.7482890795234
CSV_03393,2023-11-26,London-01,Monitor,2,-498.2738137948768
CSV_03394,2023-09-24,London-01,Phone,5,1878.8333995604103
CSV_03395,2023-12-14,Berlin-03,Laptop,4,955.236747832482
CSV_03396,2023-10-22,Berlin-03,Keyboard,4,-182.90974984877346
CSV_03397,2023-11-03,London-01,Mouse,1,639.4153634126985
CSV_03398,2023-10-04,Berlin-03,TV,3,507.58280897502607
CSV_03399,2023-11-28,Tokyo-04,Laptop,3,1306.3100486696408
CSV_03400,2023-07-18,NYC-02,Cables,5,1611.5196676081237
CSV_03401,2023-12-14,Tokyo-04,Cables,1,1637.7334761272277
CSV_03402,2023-08-29,Tokyo-04,Cables,4,864.4979600308484
CSV_03403,2023-12-20,NYC-02,Cables,3,612.6026876438298
CSV_03404,2023-11-16,Tokyo-04,TV,8,455.30074258695197
CSV_03405,2023-10-21,NYC-02,Laptop,7,398.62403983549143
CSV_03406,2023-10-11,London-01,Monitor,1,-378.4240902135809
CSV_03407,2023-11-20,Paris-05,Keyboard,2,1678.6237991150651
CSV_03408,2023-10-24,NYC-02,Keyboard,3,552.3819292020421
CSV_03409,2023-08-29,London-01,Mouse,4,1501.5713800472847
CSV_03410,2023-10-22,Paris-05,Keyboard,8,1019.7348224582324
CSV_03411,2023-07-16,London-01,Monitor,9,672.4683183037066
CSV_03412,2023-08-02,Paris-05,TV,7,-439.07976835209206
CSV_03413,2023-08-24,Tokyo-04,Mouse,1,-292.86135349628637
CSV_03414,2023-10-29,Tokyo-04,Phone,7,-36.401201476651124
CSV_03415,2023-07-13,Berlin-03,Cables,8,1576.2678824984769
CSV_03416,2023-11-27,London-01,Mouse,9,-225.65625822244624
CSV_03417,2023-10-10,Berlin-03,Mouse,1,1232.8845330455372
CSV_03418,2023-12-14,Berlin-03,Cables,6,999.1604032277141
CSV_03419,2023-07-09,London-01,Cables,8,1819.7177386841618
CSV_03420,2023-10-10,Tokyo-04,Mouse,6,537.4823707033831
CSV_03421,2023-08-31,NYC-02,Mouse,8,1659.132885548811
CSV_03422,2023-11-30,Tokyo-04,Laptop,1,1998.5712920811648
CSV_03423,2023-10-21,Paris-05,Monitor,8,-387.79923727563596
CSV_03424,2023-10-01,NYC-02,Laptop,1,1033.0403418678115
CSV_03425,2023-11-15,Paris-05,Mouse,6,1707.3535725992401
CSV_03426,2023-11-25,NYC-02,Monitor,5,752.1093809367892
CSV_03427,2023-11-16,Berlin-03,Laptop,3,1201.273917825837
CSV_03428,2023-11-13,NYC-02,Mouse,1,-39.3364086854279
CSV_03429,2023-09-03,Paris-05,Keyboard,7,289.4940987039872
CSV_03430,2023-07-29,London-01,Keyboard,4,1040.0797405935436
CSV_03431,2023-10-29,Berlin-03,Phone,3,1857.553179251267
CSV_03432,2023-09-06,Berlin-03,Laptop,7,687.6897060266053
CSV_03433,2023-12-03,Berlin-03,Mouse,7,1282.5685899989328
CSV_03434,2023-11-21,Berlin-03,Laptop,,306.8098188541784
CSV_03435,2023-11-05,Tokyo-04,TV,7,1517.7187483769171
CSV_03436,2023-07-07,NYC-02,Laptop,9,895.5459574290371
CSV_03437,2023-11-20,NYC-02,Laptop,7,677.3464462755705
CSV_03438,2023-09-01,Paris-05,Cables,8,-240.61411067580514
CSV_03439,2023-07-30,NYC-02,TV,4,704.078153127349
CSV_03440,2023-07-04,Tokyo-04,Cables,4,1123.9844603336087
CSV_03441,2023-08-28,London-01,Keyboard,,-32.47471733606358
CSV_03442,2023-12-24,Berlin-03,Keyboard,6,623.6825255091774
CSV_03443,2023-09-05,London-01,TV,3,1784.8894359715996
CSV_03444,2023-10-08,NYC-02,Phone,1,1444.772458578023
CSV_03445,2023-07-02,Berlin-03,Mouse,7,-135.72556782817782
CSV_03446,2023-11-12,Berlin-03,Cables,QTY_ERR,959.2999704251997
CSV_03447,2023-09-15,Paris-05,Monitor,4,-486.9475935166646
CSV_03448,2023-08-01,London-01,Phone,3,282.1404285251921
CSV_03449,2023-07-20,London-01,Cables,5,1162.9690022248446
CSV_03450,2023-11-07,Berlin-03,Phone,9,1389.2683278191598
CSV_03451,2023-11-15,NYC-02,Laptop,5,-309.58057699802737
CSV_03452,2023-08-15,Tokyo-04,Monitor,2,-247.8232008035112
CSV_03453,2023-08-24,Paris-05,Phone,7,861.2664223290437
CSV_03454,2023-07-09,Berlin-03,Keyboard,4,701.3521432245727
CSV_03455,2023-08-13,Tokyo-04,Monitor,9,140.9593688316678
CSV_03456,2023-08-26,Tokyo-04,Phone,4,-353.94021644204145
CSV_03457,2023-07-25,London-01,Monitor,7,1130.7091292554621
CSV_03458,2023-10-26,Paris-05,Keyboard,2,277.8204568110575
CSV_03459,2023-07-20,NYC-02,Cables,9,1506.6014832380456
CSV_03460,2023-08-10,London-01,Cables,8,1545.0209216521312
CSV_03461,2023-11-28,Berlin-03,Cables,1,1865.1857355969205
CSV_03462,2023-09-29,London-01,Laptop,8,1919.2884303095234
CSV_03463,2023-09-18,Berlin-03,Keyboard,7,881.745040795354
CSV_03464,2023-10-08,Berlin-03,TV,3,191.61638375745213
CSV_03465,2023-12-17,London-01,Mouse,3,664.1704412903769
CSV_03466,2023-11-14,Paris-05,Keyboard,4,13.194466460899775
CSV_03467,2023-11-01,Tokyo-04,TV,3,-51.47728952094212
CSV_03468,2023-08-10,London-01,Laptop,4,968.0758206585244
CSV_03469,2023-11-28,Paris-05,Cables,7,1910.8652009569882
CSV_03470,2023-12-19,Paris-05,Monitor,6,1019.7727907729395
CSV_03471,2023-08-05,NYC-02,Mouse,4,1755.052735382887
CSV_03472,2023-07-20,NYC-02,Phone,4,800.2744317928268
CSV_03473,2023-08-15,NYC-02,TV,8,-197.49695829699414
CSV_03474,2023-09-22,Paris-05,Mouse,9,834.3085375509086
CSV_03475,2023-10-04,Paris-05,Monitor,4,1553.161747462188
CSV_03476,2023-11-24,Berlin-03,Phone,3,493.5569872296576
CSV_03477,2023-09-03,Paris-05,Monitor,9,552.7597374645002
CSV_03478,2023-08-30,Berlin-03,Phone,QTY_ERR,1865.757712272382
CSV_03479,2023-11-08,Berlin-03,Keyboard,,1608.5182296816129
CSV_03480,2023-10-23,Paris-05,Mouse,8,783.4917279871117
CSV_03481,2023-12-23,Tokyo-04,Monitor,6,1293.148484247111
CSV_03482,2023-07-11,London-01,TV,1,961.5377600941431
CSV_03483,2023-09-14,Paris-05,Mouse,5,1615.268777718065
CSV_03484,2023-11-09,NYC-02,Phone,3,1795.6665729546526
CSV_03485,2023-09-08,Paris-05,Keyboard,2,1721.2438713738625
CSV_03486,2023-07-15,NYC-02,Cables,7,1883.7322353139125
CSV_03487,2023-07-18,NYC-02,Laptop,QTY_ERR,112.12443215607232
CSV_03488,2023-10-13,Paris-05,Monitor,3,1714.1571737366003
CSV_03489,2023-08-10,Paris-05,Cables,1,1083.5945471742962
CSV_03490,2023-09-06,London-01,Mouse,4,-279.320473510788
CSV_03491,2023-08-20,Paris-05,TV,2,1623.2609931339393
CSV_03492,2023-12-10,Berlin-03,Cables,9,-360.6620494067024
